4880,HIHAT
4896,BASS+SNARE+HIHAT
4912,HIHAT
4928,BASS+HIHAT
4944,HIHAT
4960,BASS+SNARE+HIHAT
4976,HIHAT
4992,BASS+HIHAT
5008,HIHAT
5024,BASS+SNARE+HIHAT
5040,HIHAT
5056,BASS+HIHAT
5072,HIHAT
5088,BASS+SNARE+HIHAT
5104,HIHAT
5120,BASS+HIHAT
5136,HIHAT
5152,BASS+SNARE+HIHAT
5168,HIHAT
5184,BASS+HIHAT
5200,HIHAT
5216,BASS+SNARE+HIHAT
5232,HIHAT
5248,BASS+HIHAT
5264,HIHAT
5280,BASS+SNARE+HIHAT
5296,HIHAT
5312,BASS+HIHAT
5328,HIHAT
5344,BASS+SNARE+HIHAT
5360,HIHAT
5376,BASS+HIHAT
5392,HIHAT
5408,BASS+SNARE+HIHAT
5424,HIHAT
5440,BASS+HIHAT
5456,HIHAT
5472,BASS+SNARE+HIHAT
5488,HIHAT
5504,BASS+HIHAT
5520,HIHAT
5536,BASS+SNARE+HIHAT
5552,HIHAT
5568,BASS+HIHAT
5584,HIHAT
5600,BASS+SNARE+HIHAT
5616,HIHAT
5632,BASS+HIHAT
5648,HIHAT
5664,BASS+SNARE+HIHAT
5680,HIHAT
5696,BASS+HIHAT
5712,HIHAT
5728,BASS+SNARE+HIHAT
5744,HIHAT
5760,BASS+SNARE
5768,SNARE
5776,
5784,SNARE
5792,BASS+SNARE
5800,HITOM
5808,FLTOM
5816,
5824,BASS+SNARE
5856,
5888,BASS
5920,BASS+SNARE
5952,BASS
5984,BASS+SNARE
6016,BASS
6048,BASS+SNARE
6080,BASS
6112,BASS+SNARE
6128,HIHAT
6144,BASS+HIHAT
6160,HIHAT
6176,BASS+SNARE+HIHAT
6192,HIHAT
6208,BASS+HIHAT
6224,HIHAT
6240,BASS+SNARE+HIHAT
6256,HIHAT
6272,BASS+HIHAT
6288,HIHAT
6304,BASS+SNARE+HIHAT
6320,HIHAT
6336,BASS+HIHAT
6352,HIHAT
6368,BASS+SNARE+HIHAT
6384,HIHAT
6400,BASS+HIHAT
6416,HIHAT
6432,BASS+SNARE+HIHAT
6448,HIHAT
6464,BASS+HIHAT
6480,HIHAT
6496,BASS+SNARE+HIHAT
6512,HIHAT
6528,BASS+HIHAT
6544,HIHAT
6560,BASS+SNARE+HIHAT
6576,HIHAT
6592,BASS+HIHAT
6608,HIHAT
6624,BASS+SNARE+HIHAT
6640,HIHAT
6656,BASS+HIHAT
6672,HIHAT
6688,BASS+SNARE+HIHAT
6704,HIHAT
6720,BASS+HIHAT
6736,HIHAT
6752,BASS+SNARE+HIHAT
6768,HIHAT
6784,BASS+HIHAT
6800,HIHAT
6816,BASS+SNARE+HIHAT
6832,HIHAT
6848,BASS+HIHAT
6864,HIHAT
6880,BASS+SNARE+HIHAT
6896,HIHAT
6912,BASS+HIHAT
6928,HIHAT
6944,BASS+SNARE+HIHAT
6960,HIHAT
6976,BASS+HIHAT
6992,HIHAT
7008,BASS+SNARE+HIHAT
7024,HIHAT
7040,BASS+HIHAT
7056,HIHAT
7072,BASS+SNARE+HIHAT
7088,HIHAT
7104,BASS+HIHAT
7120,HIHAT
7136,BASS+SNARE+HIHAT
7152,HIHAT
7168,BASS+CYMBAL
7184,HIHAT
7200,BASS+SNARE+HIHAT
7216,HIHAT
7232,BASS+HIHAT
7248,HIHAT
7264,BASS+SNARE+HIHAT
7280,HIHAT
7296,BASS+HIHAT
7312,HIHAT
7328,BASS+SNARE+HIHAT
7344,HIHAT
7360,BASS+HIHAT
7376,HIHAT
7392,BASS+SNARE+HIHAT
7408,HIHAT
7424,BASS+HIHAT
7440,HIHAT
7456,BASS+SNARE+HIHAT
7472,HIHAT
7488,BASS+HIHAT
7504,HIHAT
7520,BASS+SNARE+HIHAT
7536,HIHAT
7552,BASS+HIHAT
7568,HIHAT
7584,BASS+SNARE+HIHAT
7600,HIHAT
7616,BASS+HIHAT
7632,HIHAT
7648,BASS+SNARE+HIHAT
7664,HIHAT
7680,BASS+HIHAT
7696,HIHAT
7712,BASS+SNARE+HIHAT
7728,HIHAT
7744,BASS+HIHAT
7760,HIHAT
7776,BASS+SNARE+HIHAT
7792,HIHAT
7808,BASS+HIHAT
7824,HIHAT
7840,BASS+SNARE+HIHAT
7856,HIHAT
7872,BASS+HIHAT
7888,HIHAT
7904,BASS+SNARE+HIHAT
7920,HIHAT
7936,BASS+HIHAT
7952,HIHAT
7968,BASS+SNARE+HIHAT
7984,HIHAT
8000,BASS+HIHAT
8016,HIHAT
8032,BASS+SNARE+HIHAT
8048,HIHAT
8064,BASS+SNARE
8072,SNARE
8080,
8088,SNARE
8096,BASS+SNARE
8104,HITOM
8112,FLTOM
8120,
8128,BASS+SNARE
8160,
8192,BASS
8224,BASS+SNARE
8256,BASS
8288,BASS+SNARE
8320,BASS
8352,BASS+SNARE
8384,BASS
8416,BASS+SNARE
8432,HIHAT
6144,BASS+HIHAT
6160,HIHAT
6176,BASS+SNARE+HIHAT
6192,HIHAT
6208,BASS+HIHAT
6224,HIHAT
6240,BASS+SNARE+HIHAT
6256,HIHAT
6272,BASS+HIHAT
6288,HIHAT
6304,BASS+SNARE+HIHAT
6320,HIHAT
6336,BASS+HIHAT
6352,HIHAT
6368,BASS+SNARE+HIHAT
6384,HIHAT
6400,BASS+HIHAT
6416,HIHAT
6432,BASS+SNARE+HIHAT
6448,HIHAT
6464,BASS+HIHAT
6480,HIHAT
6496,BASS+SNARE+HIHAT
6512,HIHAT
6528,BASS+HIHAT
6544,HIHAT
6560,BASS+SNARE+HIHAT
6576,HIHAT
6592,BASS+HIHAT
6608,HIHAT
6624,BASS+SNARE+HIHAT
6640,HIHAT
6656,BASS+HIHAT
6672,HIHAT
6688,BASS+SNARE+HIHAT
6704,HIHAT
6720,BASS+HIHAT
6736,HIHAT
6752,BASS+SNARE+HIHAT
6768,HIHAT
6784,BASS+HIHAT
6800,HIHAT
6816,BASS+SNARE+HIHAT
6832,HIHAT
6848,BASS+HIHAT
6864,HIHAT
6880,BASS+SNARE+HIHAT
6896,HIHAT
6912,BASS+HIHAT
6928,HIHAT
6944,BASS+SNARE+HIHAT
6960,HIHAT
6976,BASS+HIHAT
6992,HIHAT
7008,BASS+SNARE+HIHAT
7024,HIHAT
7040,BASS+HIHAT
7056,HIHAT
7072,BASS+SNARE+HIHAT
7088,HIHAT
7104,BASS+HIHAT
7120,HIHAT
7136,BASS+SNARE+HIHAT
7152,HIHAT
7168,BASS+HIHAT
7184,HIHAT
7200,BASS+SNARE+HIHAT
7216,HIHAT
7232,BASS+HIHAT
7248,HIHAT
7264,BASS+SNARE+HIHAT
7280,HIHAT
7296,BASS+HIHAT
7312,HIHAT
7328,BASS+SNARE+HIHAT
7344,HIHAT
7360,BASS+HIHAT
7376,HIHAT
7388,HITOM
7392,BASS+SNARE
7408,HIHAT
7424,BASS+CYMBAL
7440,HIHAT
7456,BASS+SNARE+HIHAT
7472,HIHAT
7488,BASS+HIHAT
7504,HIHAT
7520,BASS+SNARE+HIHAT
7536,HIHAT
7552,BASS+HIHAT
7568,HIHAT
7584,BASS+SNARE+HIHAT
7600,HIHAT
7616,BASS+HIHAT
7632,HIHAT
7648,BASS+SNARE+HIHAT
7664,HIHAT
7680,BASS+HIHAT
7696,HIHAT
7712,BASS+SNARE+HIHAT
7728,HIHAT
7744,BASS+HIHAT
7760,HIHAT
7776,BASS+SNARE+HIHAT
7792,HIHAT
7808,BASS+HIHAT
7824,HIHAT
7840,BASS+SNARE+HIHAT
7856,HIHAT
7872,BASS+HIHAT
7888,HIHAT
7904,BASS+SNARE+HIHAT
7920,HIHAT
7936,BASS+HIHAT
7952,HIHAT
7968,BASS+SNARE+HIHAT
7984,HIHAT
8000,BASS+HIHAT
8016,HIHAT
8032,BASS+SNARE+HIHAT
8048,HIHAT
8064,BASS+HIHAT
8080,HIHAT
8096,BASS+SNARE+HIHAT
8112,HIHAT
8128,BASS+HIHAT
8144,HIHAT
8160,BASS+SNARE+HIHAT
8176,HIHAT
8192,BASS+HIHAT
8208,HIHAT
8224,BASS+SNARE+HIHAT
8240,HIHAT
8256,BASS+HIHAT
8272,HIHAT
8288,BASS+SNARE+HIHAT
8304,HIHAT
8320,BASS+HIHAT
8336,HIHAT
8352,BASS+SNARE+HIHAT
8368,HIHAT
8384,BASS+HIHAT
8400,HIHAT
8416,BASS+SNARE+HIHAT
8432,HIHAT
8448,BASS+SNARE
8456,SNARE
8464,
8472,SNARE
8480,BASS+SNARE
8488,HITOM
8496,FLTOM
8504,FLTOM
8512,BASS+SNARE
8544,
8576,BASS+HIHAT
8592,HIHAT
8608,BASS+SNARE+HIHAT
8624,HIHAT
8640,BASS+HIHAT
8656,HIHAT
8672,BASS+SNARE+HIHAT
8688,HIHAT
8704,BASS+HIHAT
8720,HIHAT
8736,BASS+SNARE+HIHAT
8752,HIHAT
8768,BASS+HIHAT
8784,HIHAT
8800,BASS+SNARE+HIHAT
8816,HIHAT
8832,BASS+HIHAT
8848,HIHAT
8864,BASS+SNARE+HIHAT
8880,HIHAT
8896,BASS+HIHAT
8912,HIHAT
8928,BASS+SNARE+HIHAT
8944,HIHAT
8960,BASS+HIHAT
8976,HIHAT
8992,BASS+SNARE+HIHAT
9008,HIHAT
9024,BASS+HIHAT
9040,HIHAT
9056,BASS+SNARE+HIHAT
9072,HIHAT
9088,BASS+HIHAT
9104,HIHAT
9120,BASS+SNARE+HIHAT
9136,HIHAT
9152,BASS+HIHAT
9168,HIHAT
9184,BASS+SNARE+HIHAT
9200,HIHAT
9216,BASS+HIHAT
9232,HIHAT
9248,BASS+SNARE+HIHAT
9264,HIHAT
9280,BASS+HIHAT
9296,HIHAT
9312,BASS+SNARE+HIHAT
9328,HIHAT
9344,BASS+CYMBAL
9360,HIHAT
9376,BASS+SNARE+HIHAT
9392,HIHAT
9408,BASS+HIHAT
9424,HIHAT
9440,BASS+SNARE+HIHAT
9456,HIHAT
9472,BASS+HIHAT
9488,HIHAT
9504,BASS+SNARE+HIHAT
9520,HIHAT
9536,BASS+HIHAT
9552,HIHAT
9568,BASS+SNARE+HIHAT
9584,HIHAT
